Shape Carat Color Clarity Cut Price
Round 0.510 D VS1 "GIA - Excellent" $1,925
Round 0.600 H SI1 "GIA - Excellent" $1,926
Radiant 0.700 F SI1 "GIA - N/A" $1,926
Round 0.720 D SI2 "GIA - Good" $1,926
Cushion 0.700 D SI1 "GIA - N/A" $1,927
"European Cut" 0.700 D VS2 "GIA - N/A" $1,930
Oval 0.700 G SI2 "GIA - N/A" $1,930
Round 0.700 I SI1 "GIA - Excellent" $1,930
Cushion 0.700 D VS2 "GIA - N/A" $1,930
Round 0.700 I SI1 "GIA - Very Good" $1,930
"European Cut" 0.700 D VS2 "GIA - N/A" $1,930
Cushion 0.730 F VVS1 "GIA - N/A" $1,931
Emerald 0.730 H VS1 "GIA - N/A" $1,931
Round 0.530 E VVS2 "GIA - Very Good" $1,932
Round 0.610 F SI1 "GIA - Excellent" $1,932
Round 0.560 E VS2 "GIA - Excellent" $1,933
Cushion 0.840 I VVS1 "GIA - N/A" $1,933
Round 0.710 G SI2 "GIA - Excellent" $1,935
Round 0.720 I SI1 "GIA - Very Good" $1,936
Round 0.600 D SI1 "GIA - Excellent" $1,936
Princess 0.840 G SI1 "GIA - N/A" $1,937
Round 0.900 L SI2 "GIA - Very Good" $1,937
Round 0.600 G VS2 "GIA - Excellent" $1,937
Princess 1.000 L VVS2 "GIA - N/A" $1,940
Princess 0.720 E SI2 "AGS - Very Good" $1,940
Cushion 0.750 H VS1 "GIA - N/A" $1,940
Round 0.540 E VS2 "GIA - Excellent" $1,941
Round 0.750 K VS2 "GIA - Excellent" $1,942
Cushion 0.800 E SI1 "GIA - N/A" $1,942
"European Cut" 0.770 F SI1 "GIA - N/A" $1,944
Round 0.580 E VS1 "GIA - Excellent" $1,944
"European Cut" 0.700 H VVS1 "GIA - N/A" $1,944
Round 0.800 J SI1 "GIA - Very Good" $1,944
Oval 0.710 E VS2 "GIA - N/A" $1,944
Round 0.630 H SI1 "GIA - Excellent" $1,945
Round 0.600 F SI1 "GIA - Excellent" $1,947
Round 0.700 H SI1 "GIA - Very Good" $1,948
Round 0.700 G SI2 "GIA - Excellent" $1,948
Round 0.710 H SI2 "GIA - Excellent" $1,949
Round 0.620 G SI1 "GIA - Excellent" $1,950
Oval 0.700 H VS2 "GIA - N/A" $1,951
Round 0.740 I SI2 "GIA - Excellent" $1,951
Cushion 0.610 E VS1 "GIA - N/A" $1,952
Round 0.710 I SI1 "GIA - Very Good" $1,952
Round 0.710 G SI2 "GIA - Excellent" $1,953
Round 0.710 G SI2 "GIA - Very Good" $1,953
Pear 0.710 J SI1 "GIA - N/A" $1,953
Round 0.600 H VS2 "GIA - Excellent" $1,955
Marquise 0.700 D SI1 "GIA - N/A" $1,956
Oval 0.700 D SI1 "GIA - N/A" $1,956
Round 0.600 D VS1 "GIA - Very Good" $1,957
Pear 0.700 E SI1 "GIA - N/A" $1,958
Round 0.600 E VS2 "GIA - Excellent" $1,958
Pear 0.700 G VS2 "GIA - N/A" $1,958
Cushion 0.700 H VS1 "GIA - N/A" $1,958
Oval 0.700 F VVS2 "GIA - N/A" $1,958
Round 0.790 I SI2 "GIA - Very Good" $1,959
Round 0.600 G VS2 "GIA - Excellent" $1,960
Emerald 0.780 G VS2 "GIA - N/A" $1,960
Cushion 0.730 G SI1 "GIA - N/A" $1,963
Cushion 0.810 E SI1 "GIA - N/A" $1,963
Round 0.610 D SI1 "GIA - Very Good" $1,963
Round 0.700 F SI2 "GIA - Excellent" $1,965
Emerald 0.700 G VS2 "GIA - N/A" $1,965
Pear 0.700 E VS1 "GIA - N/A" $1,965
Round 0.610 G VVS2 "GIA - Excellent" $1,966
Round 0.600 H VS2 "GIA - Excellent" $1,967
Round 0.600 F SI1 "GIA - Excellent" $1,967
Round 0.700 H SI2 "GIA - Excellent" $1,967
Radiant 1.200 L SI2 "GIA - N/A" $1,970
Round 0.710 G SI2 "GIA - Excellent" $1,971
Emerald 0.710 E SI1 "GIA - N/A" $1,971
Oval 0.590 D SI1 "GIA - N/A" $1,972
Round 0.610 H VS2 "GIA - Excellent" $1,974
Radiant 0.800 G VS2 "GIA - N/A" $1,974
Oval 0.700 H VS2 "GIA - N/A" $1,976
Round 0.800 K SI1 "GIA - Excellent" $1,977
Round 0.800 K SI1 "GIA - Excellent" $1,977
Round 0.510 D VS2 "GIA - Excellent" $1,978
Princess 0.700 F SI1 "GIA - N/A" $1,980
Asscher 0.730 H VS2 "GIA - N/A" $1,981
Round 0.710 D SI2 "GIA - Excellent" $1,981
Emerald 0.720 F SI1 "GIA - N/A" $1,982
Round 0.700 G SI2 "GIA - Very Good" $1,983
Round 0.700 G SI2 "GIA - Excellent" $1,983
Round 0.700 F SI2 "GIA - Very Good" $1,983
Round 0.580 E VS2 "GIA - Excellent" $1,985
Round 0.700 I SI1 "GIA - Excellent" $1,986
Oval 0.700 D SI1 "GIA - N/A" $1,988
Round 0.710 D SI1 "GIA - Very Good" $1,989
Round 0.700 J VS2 "GIA - Excellent" $1,990
Round 0.700 H SI2 "GIA - Excellent" $1,990
Round 0.700 I VS2 "GIA - Very Good" $1,990
Round 0.600 E VS1 "GIA - Excellent" $1,993
Round 0.900 L SI1 "GIA - Very Good" $1,994
Marquise 0.720 H SI1 "GIA - N/A" $1,994
Round 0.610 H VS2 "GIA - Excellent" $1,995
Round 0.700 E VS1 "GIA - Good" $1,996
Pear 0.700 H VS1 "GIA - N/A" $1,997
Round 0.800 K SI1 "GIA - Excellent" $1,997
Round 0.800 K SI1 "GIA - Excellent" $1,997
Round 0.700 J VS1 "GIA - Excellent" $1,997
Round 0.800 K SI1 "GIA - Excellent" $1,997
Round 0.690 D SI1 "GIA - Very Good" $1,999
Round 0.700 I SI1 "GIA - Excellent" $2,000
"European Cut" 0.700 D VS1 "GIA - N/A" $2,000
Cushion 0.800 G SI1 "GIA - N/A" $2,000
Round 0.700 I SI1 "GIA - Very Good" $2,000
Heart 0.800 D SI2 "GIA - N/A" $2,000
Princess 0.750 H VS2 "GIA - N/A" $2,000
Round 0.600 H VS1 "GIA - Very Good" $2,000
Round 0.600 H VS2 "GIA - Excellent" $2,000
Oval 0.800 G SI1 "GIA - N/A" $2,000
Round 0.540 D VS2 "GIA - Excellent" $2,001
Oval 0.700 F SI1 "GIA - N/A" $2,004
Princess 0.740 H VS2 "GIA - N/A" $2,004
Round 0.600 H VVS2 "GIA - Very Good" $2,005
Princess 0.720 H VS1 "GIA - N/A" $2,005
Marquise 0.720 G VS2 "GIA - N/A" $2,005
Round 0.600 F VS2 "GIA - Excellent" $2,005
Round 0.710 D SI2 "GIA - Very Good" $2,006
Emerald 0.710 E SI2 "GIA - N/A" $2,006
Asscher 0.730 F VS2 "GIA - N/A" $2,006
Round 0.630 F SI1 "GIA - Excellent" $2,006
Round 0.700 F SI1 "GIA - Very Good" $2,007
Cushion 1.030 J SI2 "GIA - N/A" $2,007
Round 0.640 H SI1 "GIA - Excellent" $2,012
Round 0.700 H SI2 "GIA - Excellent" $2,013
Radiant 0.700 E VS2 "GIA - N/A" $2,014
Round 0.700 H VS1 "GIA - Very Good" $2,014
"European Cut" 0.700 E VS2 "GIA - N/A" $2,014
Princess 0.900 J SI2 "GIA - N/A" $2,017
Round 0.730 G SI2 "GIA - Excellent" $2,017
Round 0.700 I SI1 "GIA - Excellent" $2,018
Round 0.700 I SI1 "GIA - Very Good" $2,018
Cushion 0.700 E SI1 "GIA - N/A" $2,018
Marquise 0.700 F SI1 "GIA - N/A" $2,018
Round 0.700 F SI2 "GIA - Excellent" $2,018
Princess 0.740 F SI1 "GIA - N/A" $2,018
Princess 0.710 G VS2 "GIA - N/A" $2,019
Round 0.900 L VS2 "GIA - Very Good" $2,019
Princess 0.810 G SI2 "GIA - N/A" $2,021
Cushion 1.010 K SI1 "GIA - N/A" $2,022
Oval 0.710 H VS2 "GIA - N/A" $2,022
Round 0.520 F VVS1 "GIA - Excellent" $2,024
Round 0.600 G VS2 "GIA - Excellent" $2,024
Round 0.710 G SI2 "GIA - Excellent" $2,024
Emerald 0.710 E SI1 "GIA - N/A" $2,024
Round 0.710 J VVS2 "GIA - Excellent" $2,025
Cushion 1.000 J SI2 "GIA - N/A" $2,026
Round 0.700 F SI2 "GIA - Excellent" $2,027
Oval 0.700 H VS2 "GIA - N/A" $2,027
Pear 0.710 F SI1 "GIA - N/A" $2,028
Round 0.730 D SI2 "GIA - Very Good" $2,028
Round 0.700 J VVS1 "GIA - Very Good" $2,028
Round 0.600 F VS2 "GIA - Excellent" $2,029
Round 0.600 F VS2 "GIA - Excellent" $2,029
Princess 0.680 D VS2 "GIA - N/A" $2,029
Pear 0.720 E SI2 "GIA - N/A" $2,030
Pear 0.720 I VS1 "GIA - N/A" $2,030
Round 0.600 F VS2 "GIA - Excellent" $2,030
Cushion 0.730 D SI1 "GIA - N/A" $2,032
"European Cut" 0.760 G VS1 "GIA - N/A" $2,034
Emerald 0.710 G VS2 "GIA - N/A" $2,034
Princess 0.700 E SI2 "GIA - N/A" $2,035
Round 0.700 H SI1 "GIA - Very Good" $2,035
Princess 0.700 E SI2 "GIA - N/A" $2,035
Round 0.700 F SI2 "GIA - Very Good" $2,035
Round 0.700 I SI1 "GIA - Excellent" $2,035
Princess 0.700 H VS2 "GIA - N/A" $2,035
Round 0.630 H VS2 "GIA - Excellent" $2,037
Round 0.710 H SI2 "GIA - Excellent" $2,037
Radiant 0.810 F SI2 "GIA - N/A" $2,039
Round 0.630 E SI1 "GIA - Excellent" $2,040
Round 0.710 I SI1 "GIA - Excellent" $2,040
Cushion 0.710 E SI1 "GIA - N/A" $2,042
Cushion 0.710 E SI1 "GIA - N/A" $2,042
Cushion 0.710 E SI1 "GIA - N/A" $2,042
"European Cut" 0.700 G VS1 "GIA - N/A" $2,042
Cushion 0.940 I SI1 "GIA - N/A" $2,043
Round 0.700 I VS2 "GIA - Very Good" $2,044
Round 0.630 H SI1 "GIA - Excellent" $2,046
Cushion 0.710 E VS1 "GIA - N/A" $2,048
Round 0.700 I VS1 "GIA - Very Good" $2,049
Round 0.700 G SI2 "GIA - Excellent" $2,050
Princess 0.710 E SI2 "GIA - N/A" $2,050
Oval 0.800 H SI2 "GIA - N/A" $2,051
Round 0.600 F VS2 "GIA - Excellent" $2,051
Round 0.600 H VVS1 "GIA - Very Good" $2,052
Cushion 0.900 J VS2 "GIA - N/A" $2,053
Cushion 0.750 F VS2 "GIA - N/A" $2,053
Round 0.700 I SI1 "GIA - Excellent" $2,053
Round 0.700 I SI1 "GIA - Excellent" $2,053
Round 0.700 I SI1 "GIA - Excellent" $2,053
Round 0.700 I SI1 "GIA - Excellent" $2,053
Emerald 0.730 G VS2 "AGS - None" $2,054
Heart 0.730 H SI1 "GIA - N/A" $2,054
Round 0.700 I SI1 "GIA - Excellent" $2,055
Round 0.700 I VS2 "GIA - Excellent" $2,055
Princess 0.730 D SI1 "GIA - N/A" $2,056
Princess 1.000 J SI1 "GIA - N/A" $2,059
Round 0.710 H SI1 "GIA - Very Good" $2,060
Round 0.710 G SI2 "GIA - Very Good" $2,060
Round 0.710 J VS2 "GIA - Excellent" $2,060
Emerald 0.800 H SI1 "GIA - N/A" $2,060
Round 0.750 H SI2 "GIA - Excellent" $2,061
Emerald 0.700 F VS2 "GIA - N/A" $2,063
Marquise 0.760 F SI1 "GIA - N/A" $2,063
Oval 0.710 D SI1 "GIA - N/A" $2,067
Oval 0.700 D SI2 "GIA - N/A" $2,067
Pear 0.700 D VS1 "GIA - N/A" $2,067
Round 0.640 G VS2 "GIA - Excellent" $2,067
Round 0.700 F SI2 "GIA - Excellent" $2,067
Round 0.700 I SI1 "GIA - Excellent" $2,070
Round 0.700 D SI2 "GIA - Very Good" $2,070
Round 0.700 E SI2 "GIA - Very Good" $2,070
Princess 1.000 L SI2 "GIA - N/A" $2,070
Round 0.700 G SI2 "GIA - Excellent" $2,070
Round 0.700 D SI2 "GIA - Very Good" $2,070
Round 0.700 E SI2 "GIA - Very Good" $2,071
Round 0.800 K VS1 "GIA - Excellent" $2,072
Round 0.620 G SI1 "GIA - Excellent" $2,074
Round 0.710 D SI1 "GIA - Very Good" $2,074
Round 0.720 G SI2 "GIA - Excellent" $2,074
Round 0.700 I SI1 "GIA - Excellent" $2,075
Pear 0.750 E SI1 "GIA - N/A" $2,075
Princess 0.900 K VVS2 "GIA - N/A" $2,075
Princess 0.900 K VVS2 "GIA - N/A" $2,075
Round 0.700 I VS1 "GIA - Excellent" $2,076
Oval 0.800 I VS2 "GIA - N/A" $2,076
Radiant 0.710 E VS2 "GIA - N/A" $2,077
Round 0.710 H SI1 "GIA - Very Good" $2,077
Pear 0.710 E SI2 "GIA - N/A" $2,077
Oval 0.710 D SI2 "GIA - N/A" $2,077
Emerald 0.710 E SI2 "GIA - N/A" $2,077
Pear 0.750 G SI1 "GIA - N/A" $2,079
"European Cut" 0.800 E VS2 "GIA - N/A" $2,080
Round 0.800 I SI2 "GIA - Very Good" $2,080
Emerald 0.700 G VS1 "GIA - N/A" $2,081
Round 0.700 I VS2 "GIA - Very Good" $2,081
Oval 0.700 F SI1 "GIA - N/A" $2,083
Marquise 0.720 E SI2 "GIA - N/A" $2,084
"European Cut" 0.700 F VS2 "GIA - N/A" $2,084
Oval 0.720 F SI1 "GIA - N/A" $2,084
Round 0.730 H SI2 "GIA - Excellent" $2,085
Round 0.750 J VS2 "GIA - Excellent" $2,087
Marquise 0.700 F SI1 "GIA - N/A" $2,088
Pear 0.700 D SI2 "GIA - N/A" $2,088
Round 0.700 I SI1 "GIA - Very Good" $2,088
Round 0.700 D SI2 "GIA - Excellent" $2,088
Round 0.700 H SI1 "GIA - Very Good" $2,091
Oval 0.700 F SI1 "GIA - N/A" $2,091
Pear 0.700 D VS2 "GIA - N/A" $2,091
Oval 0.700 D VS2 "GIA - N/A" $2,091
Round 0.800 J SI2 "GIA - Excellent" $2,094
Emerald 0.910 K VS2 "GIA - N/A" $2,095
Oval 0.700 G VS2 "GIA - N/A" $2,095
Oval 0.700 G VS2 "GIA - N/A" $2,095
Emerald 0.710 G VS2 "GIA - N/A" $2,095
Round 0.700 D SI1 "GIA - Very Good" $2,097
Round 0.700 G SI2 "GIA - Excellent" $2,098
Round 0.570 D VS1 "GIA - Excellent" $2,098
Round 0.710 G SI2 "GIA - Excellent" $2,099
Oval 0.700 D SI1 "GIA - N/A" $2,099
Marquise 0.700 D SI1 "GIA - N/A" $2,099
Emerald 0.910 J SI1 "GIA - N/A" $2,100
Cushion 0.720 F SI1 "GIA - N/A" $2,102
Pear 0.900 J SI1 "GIA - N/A" $2,102
Cushion 0.720 F VS1 "GIA - N/A" $2,102
Asscher 0.900 J VS1 "GIA - N/A" $2,102
Marquise 0.900 J SI1 "GIA - N/A" $2,102
Radiant 0.900 J VS1 "GIA - N/A" $2,102
Round 0.700 I SI1 "GIA - Excellent" $2,102
Round 0.700 I SI1 "GIA - Excellent" $2,102
Round 0.710 F SI2 "GIA - Excellent" $2,103
Round 0.820 J SI1 "GIA - Excellent" $2,104
Round 0.700 F SI2 "GIA - Excellent" $2,104
Oval 0.700 G SI1 "GIA - N/A" $2,104
Cushion 0.910 G SI1 "GIA - N/A" $2,104
Round 0.700 F SI2 "GIA - Excellent" $2,104
Round 0.610 G VS1 "GIA - Excellent" $2,104
Oval 0.800 E SI2 "GIA - N/A" $2,105
Round 0.700 F SI2 "GIA - Excellent" $2,105
Oval 0.710 G VS2 "GIA - N/A" $2,105
Oval 0.700 E VS2 "GIA - N/A" $2,106
Round 0.800 J SI1 "GIA - Excellent" $2,106
Round 0.750 J SI1 "GIA - Excellent" $2,107
Oval 0.700 H VS1 "GIA - N/A" $2,108
Round 0.620 D SI1 "GIA - Excellent" $2,109
Round 0.620 G VS1 "GIA - Excellent" $2,109
Round 0.770 J VS2 "GIA - Excellent" $2,110
Round 0.800 F SI2 "GIA - Very Good" $2,112
Cushion 0.720 D SI1 "GIA - N/A" $2,113
Cushion 0.950 J SI1 "GIA - N/A" $2,113
Round 0.810 K VS2 "GIA - Excellent" $2,116
Princess 0.760 F SI1 "GIA - N/A" $2,116
Cushion 0.900 J VS1 "GIA - N/A" $2,120
Heart 1.000 K SI1 "GIA - N/A" $2,120
Round 0.750 J VS1 "GIA - Excellent" $2,120
Round 0.700 G SI2 "GIA - Excellent" $2,122
Cushion 0.700 E VS2 "GIA - N/A" $2,123
Round 0.700 H SI1 "GIA - Very Good" $2,123
Round 0.700 E SI2 "GIA - Very Good" $2,123
Princess 0.750 F SI1 "GIA - N/A" $2,124
Pear 0.700 D SI1 "GIA - N/A" $2,124
Cushion 0.740 D VS2 "GIA - N/A" $2,124
Round 0.720 G SI2 "GIA - Excellent" $2,126
Emerald 0.840 H VVS1 "GIA - N/A" $2,126
Pear 0.700 F VS1 "GIA - N/A" $2,126
"European Cut" 0.730 E VS2 "GIA - N/A" $2,127
Round 0.730 E SI1 "GIA - Very Good" $2,127
Round 0.730 G SI2 "GIA - Excellent" $2,127
Round 0.820 J SI1 "GIA - Excellent" $2,127
Cushion 1.030 J VS2 "GIA - N/A" $2,128
Pear 1.080 L VS2 "GIA - N/A" $2,128
Round 0.600 E VVS2 "GIA - Excellent" $2,129
Round 0.750 J SI1 "GIA - Excellent" $2,130
Princess 0.960 K VS1 "GIA - N/A" $2,130
Cushion 0.710 D SI1 "GIA - N/A" $2,131
Cushion 0.740 G VS2 "GIA - N/A" $2,133
Round 0.750 J VS2 "GIA - Excellent" $2,134
Cushion 0.750 E SI1 "GIA - N/A" $2,134
Round 0.800 J SI2 "GIA - Excellent" $2,137
Pear 0.760 D VS2 "GIA - N/A" $2,138
Pear 0.720 D SI2 "GIA - N/A" $2,138
Round 0.720 D SI2 "GIA - Very Good" $2,138
Cushion 0.720 E SI1 "GIA - N/A" $2,138
Princess 1.010 K SI1 "GIA - N/A" $2,138
Emerald 0.710 G VS1 "GIA - N/A" $2,138
Emerald 0.710 G VS1 "GIA - N/A" $2,138
Round 0.700 G SI1 "GIA - Very Good" $2,140
Round 0.520 E SI1 "GIA - Excellent" $2,140
Round 0.700 E SI2 "GIA - Very Good" $2,140
Round 0.520 E SI1 "GIA - Excellent" $2,140
Cushion 0.910 J SI2 "GIA - N/A" $2,140
Round 0.700 G SI1 "GIA - Very Good" $2,140
Round 0.700 E SI2 "GIA - Very Good" $2,140
Radiant 0.700 F SI1 "GIA - N/A" $2,140
Oval 0.700 D VVS1 "GIA - N/A" $2,140
Round 0.700 E SI2 "GIA - Very Good" $2,140
Round 0.700 E SI2 "GIA - Very Good" $2,140
Princess 0.900 K SI1 "GIA - N/A" $2,143
Heart 0.740 F VS1 "GIA - N/A" $2,143
Round 0.580 D VS2 "GIA - Excellent" $2,144
Round 0.600 F VS1 "GIA - Excellent" $2,145
Round 0.700 H SI1 "GIA - Very Good" $2,145
Princess 0.760 G SI1 "GIA - N/A" $2,146
Cushion 0.810 G VS1 "GIA - N/A" $2,147
Round 0.700 F SI2 "GIA - Very Good" $2,147
Cushion 0.750 F VS2 "GIA - N/A" $2,147
Heart 0.900 I SI2 "GIA - N/A" $2,147
Round 0.590 F VVS1 "GIA - Excellent" $2,149
Round 0.720 G SI2 "GIA - Excellent" $2,149
Radiant 0.950 I SI2 "GIA - N/A" $2,149
Round 0.710 I SI1 "GIA - Excellent" $2,150
Round 0.700 I SI1 "GIA - Excellent" $2,152
Princess 0.680 D VS1 "GIA - N/A" $2,152
Oval 0.700 E SI1 "GIA - N/A" $2,155
Round 0.700 H VS2 "GIA - Very Good" $2,158
Round 0.700 E SI2 "GIA - Very Good" $2,158
Round 0.700 H SI1 "GIA - Excellent" $2,158
Marquise 0.700 G SI1 "GIA - N/A" $2,158
Round 0.700 E SI2 "GIA - Very Good" $2,158
Round 0.700 E SI2 "GIA - Very Good" $2,158
Round 0.910 L SI2 "GIA - Excellent" $2,160
Round 0.800 I SI2 "GIA - Very Good" $2,160
Emerald 0.700 F VS2 "GIA - N/A" $2,160
Round 0.800 L VS2 "GIA - Very Good" $2,160
Round 0.910 L VS2 "GIA - Very Good" $2,163
Cushion 1.000 I SI2 "GIA - N/A" $2,165
Radiant 0.900 K VS2 "GIA - N/A" $2,165
Cushion 0.750 D SI1 "GIA - N/A" $2,165
Oval 0.700 G VS2 "GIA - N/A" $2,165
Cushion 0.710 F VS1 "GIA - N/A" $2,166
Emerald 0.710 D SI1 "GIA - N/A" $2,166
Cushion 0.710 F VS1 "GIA - N/A" $2,166
Round 0.600 F VS1 "GIA - Excellent" $2,167
Marquise 0.700 E VS2 "GIA - N/A" $2,168
Marquise 0.700 E VS2 "GIA - N/A" $2,168
Oval 0.720 H VS1 "GIA - N/A" $2,168
Oval 0.700 F VS1 "GIA - N/A" $2,168
Round 0.700 D VS2 "GIA - Very Good" $2,168
Emerald 0.740 D SI2 "GIA - N/A" $2,170
Round 0.500 D SI1 "GIA - Excellent" $2,170
Oval 0.730 G VS2 "GIA - N/A" $2,171
Round 0.660 F SI1 "GIA - Excellent" $2,173
Round 0.730 G SI2 "GIA - Excellent" $2,175
Round 0.700 G SI1 "GIA - Very Good" $2,175
Round 0.700 F SI2 "GIA - Excellent" $2,175
Cushion 0.700 F VS2 "GIA - N/A" $2,175
Round 0.700 G SI1 "GIA - Excellent" $2,175
Round 0.700 G SI1 "GIA - Very Good" $2,175
Round 0.700 E SI2 "GIA - Very Good" $2,175
Round 0.700 E SI2 "GIA - Very Good" $2,175
Round 0.700 G SI1 "GIA - Very Good" $2,175
Round 0.700 G SI1 "GIA - Excellent" $2,175
Pear 0.730 D SI1 "GIA - N/A" $2,176
Round 0.700 G VVS2 "GIA - Very Good" $2,176
Oval 0.700 H VS1 "GIA - N/A" $2,176
Round 0.720 I SI1 "GIA - Excellent" $2,176
Round 0.700 E SI2 "GIA - Excellent" $2,179
Emerald 0.800 H SI1 "GIA - N/A" $2,180
Round 0.700 F SI2 "GIA - Excellent" $2,180
Round 0.800 J SI2 "GIA - Excellent" $2,180
Heart 0.730 E SI2 "GIA - N/A" $2,182
Marquise 0.710 D VS2 "GIA - N/A" $2,182
Princess 0.730 E VS2 "GIA - N/A" $2,183
Round 0.800 J VS1 "GIA - Good" $2,184
Emerald 0.710 G VS2 "GIA - N/A" $2,184
Oval 0.740 F VS2 "GIA - N/A" $2,185
Cushion 0.720 F SI1 "GIA - N/A" $2,185
Princess 0.960 J SI2 "GIA - N/A" $2,185
Cushion 0.910 I VS2 "GIA - N/A" $2,186
Oval 0.700 G VS1 "GIA - N/A" $2,186
Princess 0.620 D VVS2 "GIA - N/A" $2,186
Oval 0.700 E VS1 "GIA - N/A" $2,188
Cushion 0.740 F VS2 "GIA - N/A" $2,189
Emerald 0.790 G SI1 "GIA - N/A" $2,189
Oval 0.800 E SI1 "GIA - N/A" $2,192
Round 0.700 H SI1 "GIA - Excellent" $2,193
Round 0.700 E SI2 "GIA - Very Good" $2,193
Round 0.700 E SI2 "GIA - Very Good" $2,193
Cushion 0.700 E VS2 "GIA - N/A" $2,193
Round 0.700 E SI2 "GIA - Very Good" $2,193
Round 0.700 E SI2 "GIA - Excellent" $2,193
Round 0.700 E SI2 "GIA - Very Good" $2,193
Round 0.630 G VS1 "GIA - Excellent" $2,194
Pear 0.710 D VS1 "GIA - N/A" $2,194
Radiant 0.710 D VS1 "GIA - N/A" $2,194
Marquise 0.710 E VS2 "GIA - N/A" $2,194
Princess 0.730 H VVS2 "GIA - N/A" $2,195
Oval 0.740 G VS2 "GIA - N/A" $2,196
Radiant 0.770 H VS2 "GIA - N/A" $2,198
Oval 0.720 F SI1 "GIA - N/A" $2,198
Pear 0.720 F SI1 "GIA - N/A" $2,198
Round 0.700 H SI1 "GIA - Excellent" $2,199
Oval 0.900 J VS1 "GIA - N/A" $2,199
Emerald 0.570 D VS2 "GIA - N/A" $2,201
Marquise 0.740 D SI1 "GIA - N/A" $2,201
Oval 0.700 F SI1 "GIA - N/A" $2,201
Round 0.900 L SI1 "GIA - Very Good" $2,201
Round 0.710 G SI1 "GIA - Very Good" $2,202
Round 0.710 F SI2 "GIA - Excellent" $2,202
Round 0.800 J SI2 "GIA - Excellent" $2,202
Emerald 0.810 H SI1 "GIA - N/A" $2,203
Round 0.700 F SI2 "GIA - Excellent" $2,206
Round 0.700 E SI2 "GIA - Excellent" $2,206
Round 0.700 F SI2 "GIA - Excellent" $2,206
Round 0.700 F SI2 "GIA - Excellent" $2,206
Cushion 0.740 F VS1 "GIA - N/A" $2,208
Round 0.720 H SI1 "GIA - Excellent" $2,210
Cushion 0.700 F VS1 "GIA - N/A" $2,210
Round 0.700 H SI1 "GIA - Excellent" $2,210
Round 0.700 I VS2 "GIA - Very Good" $2,210
Heart 0.900 I SI2 "GIA - N/A" $2,210
Round 0.700 H SI1 "GIA - Excellent" $2,210
Round 0.700 I VS1 "GIA - Excellent" $2,210
Princess 0.700 F VS1 "GIA - N/A" $2,210
Round 0.700 E SI2 "GIA - Very Good" $2,210
Princess 0.900 J VS2 "GIA - N/A" $2,210
Princess 0.900 J VS2 "GIA - N/A" $2,210
Round 0.700 F SI2 "GIA - Excellent" $2,210
Round 0.700 G SI1 "GIA - Very Good" $2,210
Round 0.700 G SI1 "GIA - Excellent" $2,210
Radiant 0.700 G VVS2 "GIA - N/A" $2,211
Pear 0.700 E SI1 "GIA - N/A" $2,213
Marquise 0.770 D SI1 "GIA - N/A" $2,214
Cushion 1.210 L VS2 "GIA - N/A" $2,215
Pear 0.700 D SI1 "GIA - N/A" $2,216
Cushion 0.900 G SI1 "GIA - N/A" $2,216
Cushion 0.750 D VS2 "GIA - N/A" $2,218
Radiant 0.750 D VS2 "GIA - N/A" $2,218
Oval 1.040 L SI2 "GIA - N/A" $2,218
Round 0.720 D SI2 "GIA - Excellent" $2,218
Round 0.710 I VS2 "GIA - Very Good" $2,219
Emerald 0.760 D SI2 "GIA - N/A" $2,220
Round 0.500 F VS2 "GIA - Excellent" $2,220
Emerald 0.720 G VVS2 "GIA - N/A" $2,222
Round 0.770 J SI1 "GIA - Excellent" $2,224
Oval 0.850 I SI1 "GIA - N/A" $2,225
Pear 0.770 E SI2 "GIA - N/A" $2,226
Cushion 0.770 F VS1 "GIA - N/A" $2,226
Marquise 0.750 D SI1 "GIA - N/A" $2,227
Round 0.700 F SI1 "GIA - Excellent" $2,228
Heart 0.700 F SI1 "GIA - N/A" $2,228
Round 0.700 H SI1 "GIA - Excellent" $2,228
Round 0.720 H SI1 "GIA - Excellent" $2,228
Princess 0.800 I VS1 "GIA - N/A" $2,229
Oval 0.700 F VS2 "GIA - N/A" $2,231
Round 0.770 J VS2 "GIA - Excellent" $2,232
Round 0.700 I VS2 "GIA - Excellent" $2,232
Round 0.710 I VS2 "GIA - Excellent" $2,232
Round 0.710 F SI2 "GIA - Excellent" $2,232
Round 0.900 L SI1 "GIA - Very Good" $2,233
Radiant 0.800 D VS2 "GIA - N/A" $2,234
Emerald 0.720 G VS1 "GIA - N/A" $2,235
Princess 0.760 G VVS2 "GIA - N/A" $2,235
Round 0.910 K VVS2 "GIA - Good" $2,236
Round 0.700 D SI2 "GIA - Excellent" $2,236
"European Cut" 0.780 G VS2 "GIA - N/A" $2,236
Round 0.710 K VS1 "GIA - Good" $2,237
Round 0.710 E SI2 "GIA - Very Good" $2,237
Cushion 0.770 E VS1 "GIA - N/A" $2,238
Round 0.800 G SI2 "GIA - Very Good" $2,240
Round 0.800 G SI2 "GIA - Excellent" $2,240
Marquise 0.720 D VS2 "GIA - N/A" $2,241
Emerald 0.910 J VS2 "GIA - N/A" $2,241
Round 0.520 D SI1 "GIA - Excellent" $2,244
Round 0.520 D SI1 "GIA - Excellent" $2,244
Cushion 1.000 J SI1 "GIA - N/A" $2,244
"European Cut" 0.740 D VVS1 "GIA - N/A" $2,244
